age,salary,gender,country,purchase
29,81253.77,1,Honduras,257.09
51,86630.51,1,Saint Barthelemy,624.03
47,136524.86,0,Peru,426.76
65,25220.55,0,Guadeloupe,567.62
40,91578.34,0,Uganda,386.27
24,68734.65,0,Saint Vincent and the Grenadines,277.17
46,80466.01,0,Comoros,233.77
23,21501.19,0,Turkey,942.27
61,65185.02,1,Gambia,612.59
34,142295.97,0,Mauritania,93.08
46,63255.68,0,Tokelau,709.83
63,74640.92,1,Comoros,53.38
18,25582.75,1,Burkina Faso,91.18
28,30525.49,1,Bermuda,394.51
64,87607.25,1,Qatar,495.63
48,133147.74,0,British Indian Ocean Territory (Chagos Archipelago),474.89
49,71019.19,0,Guernsey,474.01
62,37827.33,0,Palestinian Territory,494.57
43,81863.31,1,Zimbabwe,630.14
18,58750.12,1,Switzerland,433.6
25,61616.69,1,Samoa,205.26
30,60458.86,0,Nauru,361.88
32,128728.13,0,Serbia,279.5
60,124611.05,0,Sweden,917.1
25,23325.4,0,Guinea-Bissau,928.17
28,94363.09,0,Samoa,328.99
24,130239.73,1,Argentina,255.69
36,81501.35,0,Australia,779.21
51,92446.32,0,Cape Verde,967.88
65,60198.83,1,Poland,243.65
60,98604.8,1,Mongolia,609.6
40,108633.8,0,Yemen,330.19
44,24380.05,1,Lao People's Democratic Republic,656.49
25,114534.26,0,Guatemala,850.05
54,72466.37,1,Saint Pierre and Miquelon,281.17
42,92760.13,1,Italy,861.08
38,38572.57,1,Cameroon,828.46
34,43219.65,1,Austria,505.2
27,60283.06,0,Aruba,118.06
59,117655.23,1,El Salvador,44.49
45,76515.73,1,Seychelles,667.7
56,66734.43,0,Kazakhstan,388.02
22,73906.08,0,Algeria,430.62
63,101058.39,1,Mozambique,526.59
25,37159.41,0,Barbados,438.71
24,49553.91,0,Cuba,260.1
38,47045.1,0,Mayotte,406.15
29,139047.09,1,Portugal,399.5
51,36493.47,0,Cote d'Ivoire,567.42
49,101796.26,0,Bahamas,619.81
45,96242.6,0,Italy,855.0
50,108272.57,0,Wallis and Futuna,109.11
38,43314.98,0,Colombia,136.39
18,28250.58,0,Sierra Leone,666.29
47,94487.36,0,India,402.44
29,149904.54,0,Paraguay,317.0
27,69913.11,0,Brazil,711.16
25,123703.8,0,Paraguay,651.36
41,143428.6,1,Slovenia,954.13
43,71002.14,1,Isle of Man,169.74
19,44710.15,0,Mauritius,811.23
65,33111.16,1,Kenya,279.72
35,25030.28,1,French Polynesia,770.3
26,80892.82,0,Colombia,781.86
63,39481.37,0,Haiti,982.37
54,98283.84,1,France,704.71
41,35357.54,0,Sudan,238.94
42,104691.14,0,Malawi,848.74
35,141661.45,1,Togo,789.32
33,149644.78,0,Malta,970.61
41,142957.08,1,Jamaica,903.95
61,87986.73,1,Spain,359.14
41,80007.21,1,Venezuela,491.33
53,124579.64,0,Russian Federation,61.08
39,66124.77,1,Mauritius,505.58
24,125373.11,1,Vanuatu,171.48
30,100256.0,0,Tuvalu,472.45
55,126549.75,1,Seychelles,463.66
48,95862.42,0,Thailand,413.42
41,110596.3,1,Western Sahara,727.35
60,26084.42,0,Malta,945.53
37,75213.88,0,Belize,187.25
57,121767.01,1,Lao People's Democratic Republic,677.42
33,132290.55,0,Sao Tome and Principe,832.13
27,125061.51,0,Gabon,38.43
55,122233.95,1,Zimbabwe,550.05
59,70666.54,1,Zambia,337.92
59,109458.19,1,Australia,217.53
48,140897.38,1,Sweden,107.84
49,32088.86,0,Antarctica (the territory South of 60 deg S),318.27
37,108140.82,0,Japan,541.89
34,148394.19,1,Luxembourg,962.21
39,44518.06,0,Montserrat,90.65
23,125212.42,0,South Africa,952.53
48,108129.56,1,Jersey,326.5
36,122132.92,1,Mexico,437.11
44,148514.4,1,Cuba,387.05
33,39728.67,1,Iran,803.91
30,99494.96,1,Kiribati,740.18
54,125977.08,0,Cook Islands,841.79
20,85289.76,1,Saint Pierre and Miquelon,14.49
31,52465.07,1,Zimbabwe,137.46
20,76588.7,1,Sierra Leone,74.9
18,124475.07,1,Guam,675.62
59,43859.45,1,United States Virgin Islands,536.24
62,125433.3,1,South Georgia and the South Sandwich Islands,289.34
42,122572.48,1,Serbia,793.44
18,109567.39,0,Iran,283.62
27,58688.16,1,Mayotte,816.54
18,116418.53,0,India,456.52
53,101243.6,0,Ireland,212.34
61,119328.22,1,Serbia,847.13
53,137225.08,1,Oman,61.43
52,91585.34,0,Iceland,272.0
47,64025.35,1,Honduras,689.1
38,51001.77,0,Sri Lanka,416.63
20,76386.86,1,Lebanon,259.14
44,84813.2,0,Norfolk Island,784.54
36,66500.63,0,Oman,464.29
34,73531.26,1,Guam,344.7
35,93388.06,0,Mauritius,700.71
64,98671.99,1,Oman,524.76
58,64495.88,1,Czech Republic,174.39
44,72290.56,1,Albania,448.14
30,89495.69,0,Burundi,179.95
26,96835.02,0,Canada,375.2
47,105768.8,1,Heard Island and McDonald Islands,633.75
31,78272.09,1,Yemen,928.52
46,149152.36,1,British Virgin Islands,190.15
39,98144.54,0,Mongolia,664.46
43,70527.11,0,American Samoa,826.88
23,23350.68,0,Heard Island and McDonald Islands,342.3
21,127962.01,1,Qatar,15.59
47,76225.97,0,Sierra Leone,361.36
19,146761.52,1,Belarus,821.34
55,96868.69,1,Ghana,455.69
44,95862.16,1,Uganda,609.06
38,125056.19,1,France,71.95
61,137486.58,0,Venezuela,222.19
44,28505.96,1,Niger,542.52
36,79167.82,1,India,365.99
25,32468.87,0,Ghana,588.22
36,123719.31,1,Georgia,20.12
42,37138.69,1,Egypt,200.28
48,66905.69,0,Cuba,566.89
19,30631.24,1,United Kingdom,312.79
60,51020.22,1,Tuvalu,928.39
23,110192.55,1,France,381.87
34,121715.69,0,Kiribati,114.42
34,45721.08,0,Vietnam,543.98
39,104909.32,0,Germany,329.77
19,37296.78,1,Martinique,728.17
29,112442.72,0,Timor-Leste,586.94
52,102887.94,0,Burkina Faso,436.46
39,108258.53,1,Northern Mariana Islands,83.29
31,75809.84,0,Myanmar,590.9
24,116755.16,0,Czech Republic,893.89
54,129762.34,1,Antigua and Barbuda,20.75
59,139420.64,1,British Indian Ocean Territory (Chagos Archipelago),944.61
34,53083.01,0,Palau,45.11
51,121517.5,1,Norfolk Island,569.01
63,118786.49,1,Namibia,997.31
50,46203.23,0,New Caledonia,457.11
21,108176.75,0,Belarus,676.05
52,63706.39,1,Mauritania,36.36
18,107275.71,1,Taiwan,789.04
21,49976.53,0,Timor-Leste,497.48
55,64951.03,0,Bermuda,956.21
52,30033.06,1,Tuvalu,917.55
22,75428.06,0,Iceland,607.28
28,78353.63,1,Haiti,131.98
63,31265.92,1,Afghanistan,382.94
57,52323.23,1,Netherlands,711.65
65,117095.97,1,Uruguay,625.12
61,69103.36,1,Afghanistan,520.73
27,32849.26,1,Puerto Rico,683.2
46,23919.62,0,Andorra,897.82
37,28304.78,0,Macao,504.06
35,65026.03,1,Kuwait,646.78
44,142373.5,1,Djibouti,722.95
45,94949.02,0,Algeria,276.3
57,144991.05,1,Afghanistan,10.79
21,44142.81,0,Australia,296.76
18,111910.38,1,El Salvador,150.93
50,85214.47,0,Andorra,237.13
45,98555.95,1,Panama,542.61
46,80562.69,0,Tanzania,659.01
28,55519.71,1,Saint Barthelemy,859.85
26,100911.01,1,Vietnam,994.97
29,42641.55,1,Sweden,797.64
56,102328.49,1,Netherlands,501.82
21,79743.73,1,Iraq,430.59
48,83949.74,1,Cyprus,479.41
40,134800.97,0,Belgium,285.23
61,120029.69,0,Malawi,724.38
59,127190.75,0,India,700.1
46,110905.2,0,Somalia,796.95
31,51843.08,1,Liechtenstein,717.29
48,55079.0,1,Saint Kitts and Nevis,445.42
25,31021.44,1,Sudan,917.69
62,52812.7,1,India,399.22
29,53706.16,1,Dominica,944.34
59,90954.51,1,Cyprus,545.17
18,127898.21,0,Cuba,107.3
39,55456.11,0,Saint Barthelemy,303.45
36,93699.98,0,Bulgaria,562.36
63,73819.87,1,Angola,985.58
35,115304.48,1,Eritrea,88.09
38,132523.89,0,Panama,231.62
55,52436.55,0,British Indian Ocean Territory (Chagos Archipelago),912.85
47,115295.65,0,Austria,950.79
55,136074.14,1,Jamaica,122.95
35,100048.35,1,Turkey,45.01
32,37319.09,1,Niue,781.91
60,33649.48,1,Montserrat,75.37
36,95775.03,0,Ukraine,939.36
48,24924.57,0,Zambia,659.28
25,114949.55,0,Spain,492.3
65,63059.3,1,Indonesia,657.57
36,89239.33,0,Bhutan,539.27
49,111580.69,0,Indonesia,632.05
50,134502.33,0,Jersey,299.83
36,130898.17,1,Pitcairn Islands,136.99
63,22746.5,1,United States of America,970.21
58,30204.35,1,New Caledonia,138.36
54,45571.45,0,Korea,254.83
31,134587.43,1,Denmark,184.8
57,117579.22,0,Bulgaria,514.56
44,147959.07,0,Trinidad and Tobago,492.04
40,146246.49,0,Comoros,918.37
60,126572.97,0,Bouvet Island (Bouvetoya),52.94
39,47054.97,0,Honduras,460.88
41,140857.75,1,Italy,757.22
52,118862.43,0,Eritrea,806.97
32,114187.75,1,Aruba,729.43
19,99392.55,1,Iraq,877.85
27,43509.99,0,Papua New Guinea,195.76
36,132467.42,1,New Zealand,873.43
49,84889.45,0,French Polynesia,59.84
65,133748.16,1,Philippines,533.87
55,118534.57,0,Jordan,997.5
58,89749.26,1,Saint Martin,457.68
64,51394.71,0,Eritrea,766.53
56,98759.5,1,Central African Republic,935.22
40,59201.16,1,Barbados,146.82
50,78901.23,0,Kiribati,430.03
57,33032.77,1,Australia,74.6
21,145117.75,1,Namibia,53.55
24,90720.41,0,Saint Barthelemy,888.54
48,42825.19,1,Isle of Man,99.27
19,102290.38,0,Guinea-Bissau,112.29
28,47622.79,0,Greenland,654.34
46,69097.85,0,Finland,744.39
48,95029.25,0,Montserrat,462.78
59,52210.41,1,Saint Barthelemy,745.68
40,91682.46,1,Mauritania,270.94
22,147625.67,1,Dominican Republic,412.77
31,99998.98,0,Palau,221.51
46,74641.85,0,Lithuania,344.67
45,63559.76,1,Korea,825.36
48,100473.24,0,Martinique,785.75
28,144166.6,1,Trinidad and Tobago,930.1
40,101267.36,0,Swaziland,640.88
44,72901.0,1,Panama,691.52
61,117532.62,0,Serbia,891.39
51,70540.96,0,Guadeloupe,113.08
57,135472.47,0,Lebanon,474.68
37,105173.29,1,Tokelau,926.33
36,44512.96,1,Gabon,365.86
23,21975.97,0,Isle of Man,178.95
36,132566.7,0,Ukraine,767.96
44,48717.13,0,Jamaica,343.41
39,118173.01,1,Thailand,612.46
63,114979.54,0,Albania,506.21
25,20850.33,1,Congo,107.78
44,94294.77,0,Bahamas,671.16
36,101105.59,1,Italy,689.29
33,136238.83,1,Cayman Islands,820.25
40,53824.23,0,Latvia,957.05
36,40330.21,0,French Polynesia,626.66
46,47600.75,0,Qatar,640.15
54,78785.51,1,Finland,521.45
35,81505.22,1,Tuvalu,393.49
41,143277.04,1,Iran,437.34
25,131674.23,0,Northern Mariana Islands,556.54
60,97245.65,0,Azerbaijan,452.96
65,92865.57,1,United States of America,724.37
32,49412.12,0,Denmark,474.84
49,95697.8,0,Northern Mariana Islands,427.75
20,100708.86,0,Puerto Rico,630.83
44,40050.73,1,American Samoa,232.4
61,82199.51,1,Bouvet Island (Bouvetoya),993.13
50,107403.93,1,Morocco,661.43
60,85485.21,1,Wallis and Futuna,262.9
53,144174.69,0,Switzerland,486.97
36,95164.85,0,Mauritania,143.6
30,138594.87,1,Heard Island and McDonald Islands,36.79
27,25172.47,0,Venezuela,429.54
46,37917.24,1,Romania,932.28
53,138067.73,1,Senegal,709.73
46,28403.58,1,Georgia,222.06
39,32566.89,0,Mozambique,401.46
25,71508.92,0,Bosnia and Herzegovina,837.95
44,111663.75,1,Cameroon,967.67
42,81240.39,1,Suriname,83.14
18,42671.98,1,Bouvet Island (Bouvetoya),602.91
63,44957.36,0,Brunei Darussalam,469.3
46,41301.41,1,Eritrea,675.76
49,119078.0,0,Tunisia,781.32
46,137493.5,1,Cook Islands,279.29
50,21458.37,0,Comoros,872.53
58,87359.11,0,Mozambique,593.63
59,128618.59,1,Botswana,939.47
34,24228.32,0,Mozambique,665.36
46,112517.13,1,South Africa,286.54
23,66361.27,1,Hungary,442.48
31,107336.79,0,Lesotho,537.42
22,26430.53,1,Ukraine,786.33
60,71559.1,0,Serbia,405.01
48,104029.68,0,Armenia,175.67
65,137790.81,0,Guadeloupe,230.29
52,115597.1,0,Tunisia,993.96
33,131947.43,0,Somalia,302.37
62,69830.99,1,Oman,626.89
29,85895.33,1,Uruguay,943.34
63,145032.72,0,Estonia,799.14
36,53661.32,1,Grenada,601.36
51,121929.61,1,Oman,753.56
52,136003.59,1,Guinea-Bissau,830.87
31,41253.97,0,Pakistan,44.33
52,149948.28,1,Malawi,358.38
41,48780.71,0,Malaysia,990.77
50,142411.8,1,Tuvalu,713.89
26,62657.47,1,Korea,29.29
64,113569.12,1,India,140.92
35,144711.78,1,Cambodia,153.53
60,120055.96,0,United States Virgin Islands,606.81
28,143269.41,0,Niue,483.76
65,77266.92,0,Slovenia,764.18
59,58552.54,0,Svalbard & Jan Mayen Islands,718.84
50,149175.48,0,Montserrat,171.84
60,68408.33,1,Tunisia,137.15
26,49033.46,0,United Kingdom,265.22
40,109126.7,0,Ethiopia,719.07
34,144965.66,1,Finland,424.42
55,68117.48,1,Denmark,955.79
50,144350.28,1,Seychelles,349.38
22,79937.1,1,Egypt,959.28
57,125444.75,1,Liberia,384.02
25,145005.14,0,Ireland,151.4
64,115846.2,0,Cayman Islands,121.93
42,69751.81,1,Barbados,726.87
29,42404.5,1,Tokelau,317.25
34,61028.92,0,Martinique,763.08
60,67228.92,0,Western Sahara,369.55
63,116582.78,1,Singapore,289.98
38,65770.31,0,Peru,605.1
27,54556.94,1,Netherlands,622.48
57,105220.64,1,Reunion,352.09
39,141629.84,0,Uzbekistan,399.78
24,98083.18,1,Fiji,139.92
18,62837.97,0,Vanuatu,57.46
45,50076.68,0,Taiwan,79.6
65,77040.1,1,Hungary,955.47
64,117261.56,1,Ethiopia,736.41
62,35403.09,0,Estonia,491.37
25,59641.15,0,United States Virgin Islands,132.72
59,45059.88,0,San Marino,618.38
63,73956.59,0,Canada,282.05
29,36568.81,0,Lebanon,160.61
38,59520.37,0,Martinique,791.5
58,118331.25,1,Serbia,948.57
23,139837.89,0,Egypt,77.84
34,149251.31,0,Albania,784.7
36,48337.68,0,Iran,652.22
25,122852.84,0,Timor-Leste,804.92
30,113968.4,1,Djibouti,499.7
54,105547.16,1,Monaco,316.03
61,120838.49,1,Belarus,525.68
37,66659.44,1,Dominica,339.59
54,56240.52,0,Saint Helena,727.29
20,35628.57,1,Papua New Guinea,739.06
19,45793.89,1,Iran,714.9
54,35550.8,0,Liberia,352.99
18,26407.17,1,Mexico,283.52
55,115541.87,1,Puerto Rico,812.17
36,25158.85,0,Chad,639.35
45,127191.35,1,Morocco,549.27
38,60303.34,0,San Marino,240.02
47,81158.38,1,Papua New Guinea,851.84
55,122741.52,0,Sri Lanka,952.96
58,149576.7,1,Tunisia,850.82
38,31585.36,0,Tokelau,641.07
37,91549.76,0,Zambia,124.23
55,140970.18,1,Bahrain,188.75
30,83598.37,0,Barbados,802.61
40,54413.27,0,Algeria,528.33
36,40336.06,0,Liechtenstein,672.05
42,121250.28,1,Tajikistan,646.93
64,141643.32,0,Iceland,14.75
21,57066.7,0,Bahamas,17.61
25,129456.95,1,Cote d'Ivoire,574.24
27,84627.77,0,Lao People's Democratic Republic,456.79
30,23086.45,1,Netherlands,726.65
29,137817.99,1,Hungary,448.49
19,121163.11,0,Ireland,532.0
65,105067.12,0,Kazakhstan,899.29
24,29490.18,0,Pakistan,223.17
46,149900.96,0,Canada,943.43
36,32020.51,0,Equatorial Guinea,763.88
28,147733.21,0,Iceland,33.63
32,52968.42,0,Antarctica (the territory South of 60 deg S),978.17
48,29283.44,0,Gabon,440.07
62,109973.61,0,Bouvet Island (Bouvetoya),229.01
57,120206.02,1,Equatorial Guinea,297.88
30,69135.17,1,Angola,342.42
24,31358.41,1,Jersey,792.1
33,148329.96,0,Jamaica,811.35
48,92544.55,0,Cocos (Keeling) Islands,691.3
30,76020.27,1,Swaziland,282.74
43,116528.59,0,Dominica,464.78
54,77129.97,1,Guinea,798.01
31,110032.94,1,Albania,262.68
31,115016.7,0,Equatorial Guinea,858.77
65,110491.27,1,Montenegro,12.6
46,102084.73,1,Korea,849.65
44,56940.63,1,Malawi,556.84
47,104670.56,0,Czech Republic,429.55
30,81944.0,0,Niue,728.22
44,93196.33,0,Lebanon,474.48
50,105201.06,0,Ghana,493.88
40,58372.31,0,Kiribati,315.81
63,73653.34,1,Peru,207.69
58,88583.94,0,Georgia,763.46
42,22834.05,0,Bahamas,824.66
30,61510.87,0,Singapore,393.36
52,141642.14,0,India,801.66
42,110883.83,1,Greece,92.46
59,97135.82,1,Martinique,20.65
21,25131.87,1,Azerbaijan,453.08
63,148200.45,0,Trinidad and Tobago,534.06
49,133004.13,0,Namibia,196.67
21,60774.76,0,Morocco,662.53
32,21771.17,0,Turkey,272.93
24,49323.27,0,Zimbabwe,194.94
58,33936.23,0,Guinea-Bissau,837.5
60,47615.09,0,Moldova,853.93
19,137071.36,1,Ukraine,452.18
25,82723.15,0,Northern Mariana Islands,615.42
36,134506.84,0,New Caledonia,884.23
38,146150.81,0,Gabon,713.22
55,132999.65,1,Macao,937.32
30,92908.16,1,India,292.83
62,121379.04,1,Georgia,40.29
30,49637.86,1,Vietnam,108.66
29,125189.15,1,Equatorial Guinea,464.65
23,109864.47,1,Fiji,284.47
42,74043.06,0,United Arab Emirates,817.9
56,79819.42,1,Angola,58.81
47,128047.74,0,Seychelles,937.82
48,57696.65,1,United Arab Emirates,30.22
23,37879.86,1,Kyrgyz Republic,994.0
55,121429.39,1,Malawi,21.08
32,82645.34,1,Guernsey,689.25
25,124909.74,1,India,845.79
23,28349.55,0,Falkland Islands (Malvinas),134.17
62,81038.83,0,North Macedonia,400.4
36,139782.45,0,Canada,885.67
25,136528.94,0,Greenland,301.28
50,81281.86,1,Congo,436.26
65,37730.14,0,Belize,164.96
46,41481.2,0,Vanuatu,374.09
58,127471.98,0,France,47.86
27,52256.88,1,Zimbabwe,620.89
30,108719.17,0,Malaysia,925.02
32,113478.38,1,United States Minor Outlying Islands,713.41
60,86628.54,0,French Polynesia,329.28
52,135440.95,0,British Indian Ocean Territory (Chagos Archipelago),539.65
54,48220.78,0,Guinea,341.83
32,31292.2,0,Tunisia,456.89
34,61045.75,1,Kiribati,231.3
60,86918.4,0,Tuvalu,827.12
18,37379.25,1,Bangladesh,189.29
42,48399.53,1,Antarctica (the territory South of 60 deg S),187.47
25,126251.29,0,United States of America,794.11
57,111011.58,1,Guernsey,367.28
48,122489.82,0,Philippines,174.49
65,61685.42,1,Burkina Faso,456.32
35,84466.37,0,Christmas Island,993.4
30,118025.94,1,Kyrgyz Republic,600.37
54,136887.39,0,Finland,777.43
58,128892.66,0,Lao People's Democratic Republic,389.23
35,80661.08,1,Japan,765.74
47,99231.07,1,Italy,693.71
23,85982.16,0,Bangladesh,449.08
26,52951.24,1,Dominica,489.52
30,46888.66,0,Iraq,250.53
24,30947.7,1,Sudan,961.1
27,102846.79,0,Norfolk Island,125.12
54,93883.05,1,Tajikistan,322.1
22,126728.21,0,Latvia,328.79
30,21983.88,1,Saudi Arabia,607.21
46,92449.24,0,British Indian Ocean Territory (Chagos Archipelago),603.4
57,73599.43,0,Saint Pierre and Miquelon,631.45
60,85463.8,0,Belarus,586.76
52,49227.6,1,Argentina,663.28
27,24520.92,0,Jamaica,305.58
27,61837.09,0,Benin,614.77
46,104681.48,0,Isle of Man,35.44
50,80737.17,0,Antarctica (the territory South of 60 deg S),227.02
49,24764.81,1,Nauru,824.29
64,102254.94,1,Singapore,332.08
39,57566.14,0,Chile,556.36
30,115896.56,1,Palestinian Territory,262.96
62,121480.86,1,Turkmenistan,437.2
26,58897.19,1,Myanmar,412.72
55,66890.59,0,Papua New Guinea,966.08
43,131818.45,0,Maldives,827.54
53,85823.25,1,Barbados,920.02
35,128975.95,1,Somalia,884.03
65,98878.72,1,Austria,83.61
64,65619.69,0,Kyrgyz Republic,992.17
38,43673.87,1,United Arab Emirates,688.79
51,81709.92,0,Papua New Guinea,760.59
39,126546.07,0,Thailand,508.31
62,147310.56,0,Mali,805.12
60,137390.96,1,Sweden,889.46
65,92980.82,1,Pitcairn Islands,467.15
59,29122.47,0,Timor-Leste,659.19
52,115888.56,0,Nauru,181.21
56,128705.1,0,Sweden,904.01
19,68772.71,0,Brazil,239.69
44,55021.92,0,Saint Pierre and Miquelon,37.44
24,26903.89,0,Norfolk Island,179.62
47,133664.75,1,Korea,832.29
37,114379.7,0,Moldova,101.41
64,64059.16,1,Suriname,518.82
28,101692.66,0,Heard Island and McDonald Islands,175.76
25,140670.41,1,Saint Barthelemy,299.87
54,121979.34,1,Isle of Man,829.83
52,78919.59,1,Chile,933.74
48,94681.59,1,Bulgaria,805.44
52,93387.12,1,Trinidad and Tobago,78.57
54,95010.45,0,Grenada,223.63
49,51928.02,1,Central African Republic,768.48
51,91529.79,1,British Virgin Islands,679.96
20,84546.46,0,Isle of Man,27.9
60,87504.71,1,North Macedonia,750.54
56,22084.47,0,Singapore,619.1
24,147238.77,1,Cape Verde,486.98
59,50143.82,1,United States of America,351.94
60,99161.88,0,Bouvet Island (Bouvetoya),685.26
46,139618.19,0,Tuvalu,849.5
65,86026.4,1,Christmas Island,32.17
38,91910.95,0,Morocco,394.1
62,106096.79,1,New Caledonia,462.96
32,106542.85,0,Lithuania,84.18
57,127999.79,1,Guatemala,987.34
40,59226.3,0,Hong Kong,491.49
51,129154.48,1,Martinique,591.64
55,81345.42,0,United States Virgin Islands,483.75
65,56531.37,1,Lithuania,75.45
25,130853.11,0,Cook Islands,586.29
46,60026.07,0,Svalbard & Jan Mayen Islands,810.76
54,72519.08,0,Tokelau,685.94
45,65564.94,0,Tuvalu,757.28
19,113679.75,1,Estonia,81.56
59,98086.01,0,Sierra Leone,208.08
34,73862.76,0,Nicaragua,217.17
53,55507.43,0,Guam,568.05
39,86904.1,0,Bahrain,878.93
37,145639.11,1,San Marino,470.79
62,67797.73,1,Turks and Caicos Islands,34.46
54,108397.24,1,Papua New Guinea,729.85
47,101634.97,1,Saint Kitts and Nevis,634.79
45,42042.67,1,Guyana,415.15
30,138103.68,1,Lebanon,469.97
63,63402.1,1,South Africa,86.36
46,131621.9,1,Moldova,321.53
60,30227.19,1,Liechtenstein,413.83
45,103018.74,0,Panama,940.03
51,144330.67,0,Zambia,856.94
40,134600.77,0,Belarus,200.95
35,50581.55,1,Kiribati,16.84
41,22189.45,1,Portugal,613.72
24,48913.56,0,Dominican Republic,695.59
32,122838.71,1,Israel,377.54
26,85542.39,1,Bangladesh,946.02
57,94177.78,1,Albania,774.05
59,52589.26,0,Kiribati,260.71
24,102007.54,0,Sri Lanka,592.72
55,102531.44,1,Korea,290.85
57,110112.05,0,Comoros,259.07
31,115892.79,1,Sao Tome and Principe,906.77
37,114333.64,0,Moldova,197.04
39,52539.88,1,Italy,290.87
61,124902.21,0,Zambia,624.88
46,86741.34,0,Belgium,176.47
62,74329.18,1,Guam,142.07
27,20708.33,1,Cote d'Ivoire,949.79
55,68108.0,1,India,974.42
48,29565.1,0,Saint Vincent and the Grenadines,558.32
64,103115.74,0,Comoros,512.55
36,148900.85,0,Bangladesh,375.05
21,54281.28,1,South Africa,980.07
43,110510.97,0,Qatar,545.04
52,56478.81,1,Guernsey,306.82
22,89825.24,0,Mexico,31.15
62,31826.67,1,Sudan,105.48
21,84689.15,1,San Marino,408.38
23,107413.79,0,Italy,773.61
36,47176.76,0,Kuwait,295.58
62,78619.14,0,Samoa,489.62
42,48315.75,0,British Indian Ocean Territory (Chagos Archipelago),883.41
63,95600.83,0,Togo,161.67
35,70995.58,0,Korea,439.21
56,64390.56,1,Sierra Leone,728.14
37,48826.7,1,North Macedonia,449.4
44,93233.17,0,United States Minor Outlying Islands,250.07
53,111560.37,0,Cape Verde,253.71
35,70004.45,1,Tokelau,841.27
56,73021.91,1,American Samoa,797.36
33,121481.86,0,Congo,364.41
20,34395.42,0,Sweden,25.35
59,112302.17,0,Ireland,39.48
63,23424.48,0,Belize,825.31
36,124694.65,1,Iran,674.0
35,78967.26,1,Norfolk Island,885.48
21,80048.86,0,Lao People's Democratic Republic,245.88
50,131106.5,1,Qatar,150.18
25,93899.69,0,Ecuador,912.12
43,110051.31,0,Kuwait,955.74
60,95759.79,1,Iraq,832.82
44,34604.74,1,Germany,442.91
40,136049.62,1,Kyrgyz Republic,382.07
26,71991.56,1,Bhutan,482.71
23,84221.46,0,Seychelles,624.29
50,49925.39,0,Vietnam,336.6
27,98331.76,0,Svalbard & Jan Mayen Islands,713.41
56,42008.89,0,Aruba,358.66
55,101395.6,0,Croatia,542.24
53,61737.88,1,Cape Verde,227.98
51,111342.51,0,Benin,833.7
64,92273.24,1,Pakistan,582.09
39,131862.81,0,Korea,856.81
22,113899.28,1,Nicaragua,130.65
26,96870.26,1,Guyana,665.71
38,121222.01,1,Slovakia (Slovak Republic),438.74
23,68149.12,1,North Macedonia,643.18
20,134053.95,1,Serbia,827.28
42,58051.49,0,Aruba,288.54
60,113090.39,1,Iceland,69.45
32,114590.25,0,Bolivia,843.53
37,93838.8,0,Croatia,773.56
63,101098.19,1,Guinea-Bissau,847.2
40,39993.01,0,Guernsey,895.87
63,79923.34,0,Turkmenistan,104.78
22,25058.45,1,Uzbekistan,685.85
23,25808.45,1,Suriname,304.54
26,67739.89,0,Cuba,244.31
31,83871.88,1,Brunei Darussalam,298.74
43,54203.61,0,Bosnia and Herzegovina,727.31
26,135002.59,0,Montserrat,396.99
35,61193.39,1,Armenia,415.72
63,87596.25,1,Germany,534.43
52,24415.95,0,South Africa,349.26
51,23950.19,1,Estonia,379.4
45,70397.58,0,Saint Martin,462.98
58,99791.98,0,Argentina,79.41
21,57512.88,1,Slovenia,326.29
44,147948.51,1,San Marino,68.71
55,71515.81,0,Kenya,530.32
42,103234.89,0,Sao Tome and Principe,289.94
24,148010.35,0,Puerto Rico,593.2
36,66985.78,1,Turkey,374.9
26,92390.74,0,Solomon Islands,291.32
26,104161.34,1,Sierra Leone,395.83
34,113106.56,0,Tunisia,235.58
55,41278.63,0,Guernsey,25.71
24,60568.82,1,Chad,572.03
44,84741.97,0,Burkina Faso,177.19
22,138186.23,1,Greenland,969.38
25,136606.38,1,France,110.33
56,96161.01,1,South Africa,509.39
59,72487.7,0,Djibouti,639.86
28,130569.47,0,Congo,384.13
49,113812.65,1,Sri Lanka,862.08
63,72621.91,0,United States of America,338.64
42,111820.52,1,Andorra,79.75
38,40093.27,0,Spain,322.37
49,128657.15,1,Gabon,800.36
51,136728.96,0,Croatia,156.9
41,38634.8,1,Montenegro,13.5
28,117221.49,1,Monaco,614.49
44,107016.35,0,Chad,626.43
56,45494.8,1,Solomon Islands,562.03
33,74311.65,0,Ukraine,111.69
52,84842.49,1,Belgium,778.81
62,39592.76,1,Russian Federation,668.48
58,97798.27,0,Aruba,721.72
31,121391.61,1,Anguilla,844.98
21,95541.45,1,Egypt,333.39
20,27652.98,0,Sierra Leone,119.75
29,143939.18,0,Norway,764.56
29,39221.36,1,Congo,794.42
56,124895.47,0,Tunisia,759.34
52,125519.77,0,Peru,404.44
48,107061.08,1,Cayman Islands,612.03
21,49276.95,1,Bosnia and Herzegovina,607.84
33,40543.65,1,Cyprus,602.51
35,24090.34,1,Tajikistan,368.27
24,87335.2,1,Papua New Guinea,750.84
42,119285.77,1,Bahamas,536.21
58,94333.45,0,Trinidad and Tobago,908.78
56,45397.93,0,Vanuatu,642.6
32,72385.07,1,Montserrat,843.21
